4.841537987614877920e+02 8.231588928758512003e-01 -3.600188182177666896e+00 4.551425649863212186e-01 1.644895792284145131e+01 4.837498729894985638e-01
4.350755489827967608e+02 1.030728527503501635e+00 -4.695459008883967833e+00 8.307856455485236324e-01 1.649109347008101878e+01 4.109698270231044170e-01
4.854874633112083302e+02 9.834042886145767381e-01 -9.879791859860376224e-01 5.139895203028767234e+00 2.063669360069933134e+01 4.598655868288658022e-01
4.975872175643939386e+02 7.797554550103399373e-01 -4.739703171667342119e-01 5.816411672348415607e+00 2.041534769236038471e+01 5.522243645471986984e-01
4.762280882519303304e+02 1.050108819605533483e+00 -6.637750749743709378e-01 1.211597278281168144e+00 1.533879042047292351e+01 4.995088706857822025e-01
4.600931608180632111e+02 8.473569833348959524e-01 3.143168745841184997e-01 4.526069362373206673e+00 1.585163292559084347e+01 5.486914879407117640e-01
4.916872364213666629e+02 5.176270291683312541e-01 -3.007406014568518859e+00 1.907606647195839500e+00 1.544423807356026046e+01 4.482020777340608442e-01
5.402595069156232057e+02 6.679629299954248367e-01 -5.279145256804929076e-01 4.390306061020808670e+00 2.351842889856395402e+01 5.765724733743141650e-01
5.550606229647358987e+02 1.278210009603744091e+00 3.726023656057520839e+00 7.525784402913132887e+00 1.701034271913452045e+01 4.678144139584514138e-01
4.057827253654653532e+02 9.347215561080425283e-01 4.435237693440221562e+00 7.734626993893463975e+00 2.289288763838467133e+01 5.460608100457664538e-01
4.799536241329090558e+02 6.556698478580583744e-01 4.675770277429871058e+00 2.324586187675270477e+00 2.010530479626400790e+01 4.104143640590880437e-01
4.488014440109104157e+02 1.037741569972055355e+00 1.466109589280218950e+00 7.712523101371536960e+00 1.909685208360740916e+01 5.000046764222730866e-01
4.047134431696965748e+02 3.692807212962972985e-01 2.819912844055512124e+00 4.626357098150682745e+00 2.040664599165391380e+01 5.776144058570139572e-01
4.621254203792960311e+02 9.850180210233800970e-01 -8.992291728412449281e-01 3.155105171701133582e+00 2.156834775897776169e+01 5.345346525400357374e-01
5.390121216931477193e+02 6.122437658739174893e-01 2.859755770265034691e+00 3.214315193124334336e+00 2.382168390452925877e+01 5.455489791437442282e-01
5.756085558126026172e+02 3.597302092950073193e-01 -4.958704146355894515e+00 1.170252909328631574e+00 1.968232483835280888e+01 5.848916042411248517e-01
4.726870340517622253e+02 6.987377245199382081e-01 -8.761597824938238688e-01 4.825720457040083566e+00 1.864441590925441261e+01 5.658228196752527195e-01
5.527642180406143098e+02 9.491771895701885953e-01 3.649757853953302877e+00 7.750323014401535815e+00 2.492681187508599550e+01 4.686422581096706397e-01
4.074894470180745429e+02 2.689694107287772806e-01 2.854871334800024307e+00 9.546146614968844091e+00 2.331703178779739005e+01 5.830578825622366734e-01
4.978071782574061785e+02 1.242583146742650246e+00 5.121511883235396745e-02 7.375428685671034046e+00 2.137552120602316208e+01 5.561172450778623100e-01
4.938254872962266404e+02 9.986463783648248382e-01 -4.899418072664735391e+00 8.146596733012692937e+00 2.485997001953640861e+01 5.675796185007940808e-01
5.328952685388775308e+02 8.360421535719436692e-01 4.986896886620123759e+00 1.383192725816655422e+00 1.793859793054045682e+01 5.651893953048989783e-01
5.375575620361322535e+02 6.693603068273102918e-01 8.287185807441976859e-01 1.584910470933511561e+00 2.330298221230533784e+01 4.613004102878305868e-01
5.274032261091485907e+02 7.023509882980062402e-01 -1.405234601609828271e+00 1.353634229210689544e+00 2.235305665060368341e+01 5.424909311177701365e-01
5.766670633033293143e+02 4.637372226193905989e-01 -2.840332063707805332e+00 2.742297000647881955e+00 1.638700379845411703e+01 4.358062854494462179e-01
5.993477002261081452e+02 7.994526435596528424e-01 3.520335260963967094e+00 5.679577481013633466e+00 2.110108975955820299e+01 4.622003344122824209e-01
5.868263603921212734e+02 4.140764156188492251e-01 -3.474978039844680566e+00 1.131116825493307942e+00 1.593364865621120074e+01 5.306208547738142656e-01
4.323050094989579861e+02 1.280871900329044299e+00 -3.719578791910789217e+00 7.054180277791997966e+00 2.204559358662235979e+01 5.117558828791077818e-01
5.569764948637388216e+02 1.070901508105200239e+00 2.516376103488710214e+00 8.498032980120344249e+00 1.880376641568971863e+01 5.059065877095378916e-01
4.964228506445411426e+02 3.781516237800311986e-01 -3.810354188997714608e+00 2.589406742653092230e+00 1.936884862490505554e+01 4.591582563989975441e-01
5.598040808418273855e+02 8.297936145611619629e-01 1.124578101274137376e+00 9.216358365924254059e+00 1.519062238676224297e+01 5.705330369451048211e-01
5.701121633603618193e+02 5.945985058634023490e-01 -4.545583065186954208e+00 8.826157896252576407e+00 2.093842811951048333e+01 4.133534480241552456e-01
4.785830778123905134e+02 4.705076490658380295e-01 -3.621031501298017652e+00 3.857724852721844400e-02 2.005460465775528789e+01 5.558174790135225196e-01
5.319078549803501801e+02 1.223055990920359326e+00 -1.272971610339289628e+00 7.580750349893864204e+00 1.524342363184333493e+01 4.280498882332608446e-01
5.941727791492534152e+02 5.830267494059833133e-01 -1.527327391908245291e+00 9.419496652580811258e+00 1.501351934853691183e+01 4.758573028393598414e-01
5.362416902270460923e+02 3.749205699302521899e-01 -4.639309087555430366e+00 2.569033711592384250e+00 2.415256282340121174e+01 4.746929272803804833e-01
4.772523501948593321e+02 7.380168570924169336e-01 4.802803907426376639e+00 4.602511126818926712e+00 2.225535947103758971e+01 4.145192442829517265e-01
5.950625299141825053e+02 1.201411933933270948e+00 4.579585904007053898e+00 2.137089026672498449e+00 2.173028522721436673e+01 5.086093448677759810e-01
4.805870556519468551e+02 1.219107125588571705e+00 3.904726430957812244e+00 2.453992968866781865e+00 1.530595521816246674e+01 5.052404725760328841e-01
5.386232245515982413e+02 1.186497072543174491e+00 -3.605704248100503051e+00 4.181338858696008742e-01 1.969180459971217090e+01 4.219930703699229513e-01
5.518318215730580505e+02 4.076587190389519555e-01 3.865624975854764500e-01 5.320923262322152070e+00 2.354577676904180805e+01 4.798968049008499603e-01
4.920561850764816541e+02 4.410416655330119395e-01 -4.996805886044176859e+00 6.426749228513245704e+00 1.670327555866759539e+01 5.868208628927530368e-01
5.796027982953909259e+02 8.490348137454031274e-01 3.173808212938475037e+00 2.348689005512243355e+00 2.414225464274926125e+01 4.680169738927587586e-01
4.264204207586865323e+02 7.318648784817080033e-01 1.403242279213132715e+00 5.209541869287553695e+00 1.932430714028582486e+01 5.032832668989172253e-01
5.516647029447685782e+02 9.895799983547797218e-01 5.710118124183083399e-01 1.260810714426412460e-01 1.866411814096511534e+01 4.882714625245292428e-01
4.362905623728078695e+02 7.197534575982396099e-01 2.068881423295987343e+00 1.929705961875521680e+00 1.620028263202437202e+01 5.727522303570263817e-01
5.432094697713091591e+02 7.821424919180570701e-01 -4.160620125379214329e+00 4.411777496916435837e-02 2.061996562757006402e+01 5.273898187458559983e-01
4.898583524870954875e+02 1.212346377963764432e+00 -1.666460609291356976e+00 9.116583203109478006e+00 1.738905346037067545e+01 4.963972592355732072e-01
5.142429463966112735e+02 1.108323445434898025e+00 -1.299073668747480204e+00 7.612309493523668813e+00 2.093792352509084864e+01 5.377888484821492510e-01
5.090557154039728402e+02 1.185583554581431498e+00 1.314156998099802465e-01 6.758880170966442336e+00 1.666504110593177757e+01 4.654178175708271192e-01
4.704927290107002023e+02 1.101821002903034863e+00 3.231683742772755163e+00 7.252937880982432084e+00 2.018354430036070113e+01 5.182107469575663039e-01
5.020708531937761450e+02 3.337409743654911054e-01 -3.130682094754246858e+00 7.083612367167480883e+00 1.952539452366454142e+01 5.284490898655289648e-01
5.985027224017329672e+02 7.017961509679195853e-01 -2.788093845753950362e+00 1.423134044693393996e+00 1.801358438518169791e+01 4.535020593925079280e-01
5.484051989794913879e+02 5.438617294319318951e-01 9.625463499035624704e-01 3.962194821233226971e+00 2.126212156725793889e+01 5.964330278388512152e-01
4.568763329627984149e+02 5.861227504104905561e-01 4.454756900678424891e-02 4.336867752901529371e+00 2.219179357262181185e+01 4.602601079456042910e-01
5.989999442266348524e+02 1.158312332491576280e+00 -6.598313751656736947e-01 2.347534509245413403e+00 2.007879081973702284e+01 5.608080697912947166e-01
5.392420477251221200e+02 4.655782604437769256e-01 2.085393223146398078e+00 7.723632319715846073e+00 2.137608757214539779e+01 4.378781474435058385e-01
4.564627511359723258e+02 6.801627555504384803e-01 -9.763775377309147352e-01 4.951765531215634120e+00 2.164827808546051102e+01 4.624306378104970916e-01
4.593477602068579131e+02 9.290628797359811175e-01 2.711286520669058397e+00 5.938526305528322169e-01 1.868619441369005330e+01 4.985644743918442590e-01
5.080650919037522044e+02 1.129799389395106157e+00 4.795213707192834462e+00 5.727842149849084130e+00 1.924771699588853835e+01 5.081682802204308125e-01
5.820969574707725087e+02 9.203849171285883868e-01 2.727161176722300517e+00 2.124213955000785248e+00 2.471708678959551264e+01 5.516672737682871697e-01
5.059382113699078332e+02 5.938279758553171028e-01 -1.464614686473354466e+00 8.971889844567659367e+00 2.373139894253140980e+01 5.732986830052958505e-01
5.000800148679525137e+02 1.161148412801311425e+00 2.153436156872212681e-01 7.171777829663659176e-01 2.330892393573229171e+01 4.085445614481423848e-01
5.546197912041413929e+02 3.257853771327666736e-01 1.314978333355770745e+00 1.343555499637580919e+00 1.721531005868295239e+01 5.582697880390664613e-01
4.865772770681963948e+02 1.246844720748802260e+00 4.897362373512867073e+00 2.577655942500602926e+00 1.794300510270973703e+01 4.864220230333140549e-01
5.316596981606010104e+02 3.927265974712942920e-01 -4.280700622891513873e+00 9.126695039843317758e+00 1.951595257261094218e+01 5.521583967154521932e-01
5.224093999079940431e+02 1.120454447502195583e+00 -1.016487299739146088e+00 7.563822110854710346e+00 2.374938648963232524e+01 5.431207549160973480e-01
5.732939275499325049e+02 9.363880431892894762e-01 -2.357105541704025420e+00 6.602854526668989976e+00 1.595499079831498435e+01 5.817996530037455871e-01
4.230838014313713416e+02 4.717344885086161566e-01 2.253042790330578526e+00 4.433539879675310047e-01 2.133959506674594309e+01 4.684815299081791506e-01
4.276493849092991013e+02 6.734712802546125587e-01 4.824589861892576437e+00 3.688511823834766723e+00 1.903323829905151499e+01 5.232216814002803584e-01
5.117740911519088627e+02 1.032599499338230142e+00 -3.747699537048576612e+00 3.089448404400125803e+00 1.549351733146629861e+01 5.865525505966644459e-01
4.254505491281472587e+02 1.254181439674597165e+00 3.354691134531684327e-02 7.969486298582831196e+00 1.592562931868054932e+01 5.030532882438737419e-01
4.864287117404103356e+02 8.329756972792708991e-01 4.129731232776506999e+00 4.626068527318071055e+00 2.017993864793292857e+01 4.489726642652270283e-01
4.913249252723107929e+02 1.168858599506485296e+00 -2.706895199692843867e+00 4.728515896956260178e-01 2.282135658520980570e+01 5.924005193318164775e-01
4.551587254189186638e+02 1.045222809151280297e+00 4.985792288288454444e+00 5.491791039215558001e+00 1.645184695436100597e+01 5.274033892574006011e-01
5.236530701296576353e+02 1.112996631327650698e+00 -3.090856855778845169e-01 1.021591820175551391e+00 2.081919484365768369e+01 5.827231942141433141e-01
4.017198490026603395e+02 6.863032081868374323e-01 2.965150489031271874e+00 7.298421421072475823e+00 2.477347955214941777e+01 4.485203161053041843e-01
4.005547358407213778e+02 5.607819164505459808e-01 -3.923111827517381300e+00 9.691128738026772993e-01 2.043037174717353821e+01 4.020809036032623740e-01
4.388398270204641562e+02 5.782607131388477484e-01 -1.297556864453001113e+00 1.395805978724242724e+00 1.867882299649131284e+01 4.648388976463542765e-01
4.173669417565786262e+02 9.684453027519188684e-01 -2.150175571217215698e+00 9.485825319486123064e+00 2.117988919015618166e+01 4.961163366016720366e-01
5.241034236586273209e+02 7.746221079941566501e-01 1.844924042975371048e+00 4.322071812067415308e+00 2.348779097017002471e+01 5.781694259252625478e-01
4.199152487247098975e+02 1.074574795436857633e+00 2.412492960720886703e+00 3.106505667344754418e+00 1.959156510179066402e+01 5.597099498751900715e-01
5.016096683915894801e+02 8.428077148046067002e-01 1.856552601255181401e+00 7.083693012446648396e+00 1.719073759164796300e+01 4.718819320384498583e-01
5.556109555902683041e+02 8.516460412604647257e-01 -9.091756185910460086e-01 3.905889932257931019e+00 2.184238960374620575e+01 5.851421026552994231e-01
5.772615804982148120e+02 4.954039836205039737e-01 3.075991632320725699e+00 7.506722394320295422e+00 1.994476315433721680e+01 4.444101959795589418e-01
5.988230460230763583e+02 6.730064966833435580e-01 -2.660965201522610180e+00 4.435905686199108189e+00 1.824529250616576803e+01 4.838194664874761464e-01
5.827991290470029071e+02 1.053939625473043762e+00 2.792219858771018970e+00 6.347430941552723027e-02 1.527438331676740191e+01 4.997703991971226278e-01
5.021210240824576090e+02 1.240661565059339777e+00 4.623410273541085580e+00 1.399841496424621745e+00 1.729541854822185698e+01 5.177934933067447343e-01
4.437855815057721998e+02 6.507307582858938844e-01 7.956118576236770323e-01 8.422138210022746208e+00 2.243139564821752074e+01 4.131206114979703026e-01
5.166524450013075693e+02 1.021288041449147643e+00 8.551920864130602151e-01 8.525889502476433179e+00 1.890529625320925788e+01 5.354726846746524771e-01
4.411885321287679176e+02 9.869243995061527386e-01 -5.401407219241705082e-01 6.782348174680635111e+00 1.558653251244393267e+01 4.202632696537560997e-01
5.106077284910629146e+02 6.274179466171107000e-01 -2.467881237365322278e+00 1.007129736730148828e+00 1.953906301943043644e+01 5.471892230548577318e-01
4.123571794996071276e+02 9.696069461726379846e-01 4.505545418043147343e+00 7.816815191364896442e+00 1.901527038695981986e+01 5.131756145808252789e-01
4.083031399866166566e+02 9.145837027933150232e-01 1.889781569837080122e+00 5.794265806820884990e+00 2.076929966032389885e+01 4.618664479510769527e-01
5.033412133268038815e+02 1.158329133872991745e+00 4.867621565770487102e+00 8.399916493807673135e+00 1.636675352373728032e+01 5.805164813434020576e-01
5.249985045973704700e+02 5.189636969647787312e-01 1.881848087236861478e+00 4.736006453502705327e+00 2.147435827469234937e+01 4.029696375743684333e-01
4.707216095026363973e+02 2.635580291653462082e-01 3.237195018609942743e+00 5.078805477034940452e+00 2.077143148404555362e+01 4.743482911628021381e-01
5.550827097271709363e+02 1.173312646065908682e+00 3.235101720983479812e+00 2.559522469753319207e+00 1.617329786129540992e+01 5.597282241028793681e-01
4.487378196247854021e+02 1.209015431919192363e+00 1.119163175174627822e+00 3.015125790560281516e+00 2.399256777593466694e+01 4.203389362459236112e-01
4.844027547494144983e+02 1.261613245566324926e+00 7.952674836791129298e-01 9.544653796297493997e+00 1.752946600079649642e+01 4.553724914464033491e-01
4.623941959859823214e+02 6.670989512454236214e-01 -4.245043930038655766e+00 5.845568207115966253e+00 1.744554483830867397e+01 4.548465326045409984e-01
4.922984066982675699e+02 1.235650317443880208e+00 1.631776842693921648e-01 2.698679065640472441e+00 2.119838173615265475e+01 4.080234018718469358e-01
4.036874781100071345e+02 9.143924482388960939e-01 3.156367354669144198e+00 4.021982184839299812e+00 2.145211254628558706e+01 5.623700778773866871e-01
4.726475290845351651e+02 2.797589209736288662e-01 -1.551969595146488468e+00 7.396139613008213765e+00 1.933041833749723182e+01 4.720266436453625647e-01
5.232326377944011710e+02 3.042536236961418394e-01 -2.770825715125428967e+00 4.120066463814282542e+00 2.306469382931086898e+01 4.288562024813448170e-01
5.670465710533430865e+02 9.831790581946922014e-01 -6.721527890083234258e-01 7.073174422054533395e+00 2.499904508697851924e+01 5.850513262264460668e-01
4.547228063671225868e+02 1.125979124341625059e+00 4.547887929969103737e+00 1.853095783872543478e+00 2.391220553590410347e+01 4.976264145237910830e-01
5.481903375779949101e+02 1.157493502466873991e+00 -1.511268051136538393e+00 7.319608531517223682e+00 2.130114616147925233e+01 5.856447588384998681e-01
4.731690032077876253e+02 8.082635090313255999e-01 1.538692863688071455e+00 1.506807651507731105e+00 2.451886171962431860e+01 5.904066808163143110e-01
5.970914535952697406e+02 6.197032263705506416e-01 1.131185956965919948e+00 1.168813848067356886e+00 1.882742573272540554e+01 4.000855734332570135e-01
5.685837910785714939e+02 9.078043019289410154e-01 -1.441458714911891814e-01 2.123952657569914138e-01 1.966528141106891425e+01 4.736330540185184068e-01
5.694763166080435894e+02 9.638277979973053355e-01 2.989633862021345845e+00 9.995757152755203379e+00 1.559749063147325998e+01 4.351850450963785089e-01
5.947195506078110157e+02 1.246983327792601681e+00 -1.755436542015359480e+00 3.624525330946680945e+00 2.274361932732072589e+01 4.466075102921029938e-01
4.942043124939446557e+02 1.051668637226663483e+00 -3.056658628746130368e+00 2.724528943096954592e+00 2.097437245010061702e+01 5.584670475557402813e-01
5.763253421473789331e+02 1.046169354391261574e+00 -2.152245443698105554e+00 2.169344883776017419e+00 2.218005915321520405e+01 5.079552101219166893e-01
5.335408382746235247e+02 7.973244677273042536e-01 -4.432670445946569338e+00 3.564309114320420857e+00 1.592451719200490245e+01 4.593785846901645709e-01
5.763030475039403200e+02 1.301570875971886476e+00 2.500947042873277404e+00 5.271345278708730042e+00 2.220182990367603537e+01 4.502798498677187955e-01
4.079326269871868362e+02 1.016670407244708363e+00 2.508139729197862433e+00 2.045065412977645991e+00 2.296151082650288089e+01 5.341739309813692271e-01
4.093687680689135391e+02 1.253328373068399282e+00 -3.763356790529379658e+00 8.221275741283321281e+00 2.242226472922620317e+01 5.955403999711257335e-01
4.348925987487644989e+02 7.078570018918813878e-01 -4.418555660663271212e+00 9.064673242701791978e+00 2.330651275977506742e+01 5.828824109716465030e-01
4.418183577428532089e+02 9.444576492706624471e-01 7.091954063831418242e-01 1.308672864200540964e+00 1.771780181587481806e+01 5.511178027131050650e-01
4.104239627133158592e+02 3.944554305450535536e-01 -7.497643797058606285e-01 1.689304764381100998e+00 2.089537638930557506e+01 4.791170421694448400e-01
5.706950568243398720e+02 5.066993939262870450e-01 -3.101186782957504384e+00 1.771735039529276357e+00 2.374659934801785610e+01 5.115687292042556678e-01
5.269411140767820143e+02 2.753283645557446091e-01 3.856877618894969384e+00 1.756905486772506464e-01 2.481023234701730118e+01 5.192773026221686461e-01
5.216907374090036456e+02 1.258787302513125317e+00 -3.560942511365331242e+00 7.553198416540417348e+00 2.035043761522881312e+01 5.825702967795154397e-01
4.832124310424775331e+02 8.799165072853878389e-01 1.114241846029484506e-02 4.620007134757196710e+00 1.781568626628767760e+01 5.405174555232272748e-01
5.289620034567191169e+02 7.585868995555935523e-01 -2.879559649115894793e+00 4.305358297873312701e+00 2.328244305761677424e+01 5.742811478100794398e-01
5.643744916929397277e+02 7.097077684195227665e-01 2.545678733977721819e+00 6.009320271357920795e+00 1.824780541026964187e+01 5.051718737679232740e-01
4.062415270069028566e+02 3.278341220753478447e-01 2.338693499155575228e-01 4.384979827526231944e+00 1.936451828030998357e+01 5.988502344555134416e-01
5.387243913686094174e+02 1.197002133380764111e+00 4.709174196158468995e+00 5.009556754314928639e+00 1.564349193001390148e+01 4.948780767119013158e-01
4.257856262427903289e+02 3.964715667893969342e-01 -1.251479253236654765e+00 3.492581149649380823e+00 2.135983184145207758e+01 5.246240565542643619e-01
5.200250288397959366e+02 1.137193201295685796e+00 -1.785675565547170107e+00 9.508447030462273020e+00 1.850076679799822799e+01 4.146861969146393712e-01
5.668811075840814055e+02 1.202769185883971081e+00 -4.309772873652967462e+00 6.528680686003741407e+00 2.319086933503358949e+01 5.513828412676122781e-01
4.106127021891394406e+02 8.692699561299015443e-01 3.946783763653456401e+00 6.376372714487831495e+00 2.351932575462808117e+01 5.162668263578278349e-01
4.116878329605682438e+02 5.856373530977785347e-01 2.968812724454114260e+00 8.550464198918895420e+00 2.085888187567554297e+01 4.949546457191700832e-01
5.659526135279547816e+02 8.351324153137277273e-01 1.064939875253625434e+00 6.144975940454235896e-01 2.394672969317324629e+01 4.504919703806592457e-01
4.456225676524098276e+02 3.496420955450805224e-01 -3.722063364515040274e+00 6.257256208032772271e+00 2.021355365360748380e+01 4.604820164453600762e-01
4.514328180980880916e+02 3.448032631376567458e-01 -2.757805086723284838e+00 1.300301535760696403e+00 1.832022188841660792e+01 4.162888646433395290e-01
5.577428388465422131e+02 6.674409956880742456e-01 -5.924086081720703056e-01 6.231284758442253491e+00 2.417965411801591102e+01 4.941259916088499571e-01
5.205902703705187378e+02 1.302617037225876517e+00 -3.875525292738250194e+00 9.486695090956267506e+00 2.226626434110998787e+01 5.136677447481439174e-01
4.985307479935081574e+02 9.042079301898682253e-01 3.312014750423788456e+00 2.278756406339310647e+00 1.994047468516162880e+01 4.473599705064957854e-01
5.506397171409206521e+02 1.285988427392816602e+00 3.111860099957436177e+00 8.677686571679428695e+00 1.797652718955119866e+01 5.086995050274405461e-01
4.500991159529428955e+02 9.750299876573296221e-01 -1.710691852313862560e+00 2.187050320609402743e+00 1.530789221932068322e+01 5.891913424940860011e-01
4.118159187536988384e+02 4.114558632224615820e-01 -3.235824001980305287e+00 4.841790722376694056e+00 1.931450856524686088e+01 5.627086392098766821e-01
5.844752582343389804e+02 1.128748414875116568e+00 -1.575216240320188588e+00 7.031660108280841648e+00 1.724335392409020784e+01 5.190888001689768494e-01
5.815598646143758970e+02 1.176764858958499138e+00 -4.335340156492854646e+00 2.991072039730249266e+00 1.820403055399477665e+01 4.825833742303434759e-01
5.653993733067187577e+02 1.265377518767973219e+00 -1.098163750913953018e+00 7.426482054786833764e+00 1.632227180144959178e+01 5.058422059928133763e-01
4.904398163201068996e+02 9.810107299937845804e-01 -2.077920244204837452e+00 7.714951389647817237e-01 2.262100567134806539e+01 4.804431088974217001e-01
4.661377558201440365e+02 1.270735350965632948e+00 -4.846434764584960142e+00 1.034042043770377006e+00 2.004147403807467143e+01 4.581972520656462100e-01
4.231614070491689290e+02 1.299003523825214668e+00 -4.822886328506815978e+00 3.581846381896498510e+00 2.263931970307625008e+01 4.466613139353378670e-01
5.479364570775512675e+02 1.290314753518275959e+00 2.852000179396582347e+00 3.944687681754945885e+00 2.287107732502328972e+01 4.243226037838581655e-01
5.533664051627953313e+02 1.066532554531693711e+00 -3.680878240608423724e+00 4.603106507958897531e+00 2.307837273854613613e+01 5.860600529784820711e-01
4.155589403195552336e+02 4.705556100982342671e-01 -3.045911493813523663e+00 9.981748658030369370e-01 2.098915037404162476e+01 4.956139077774495139e-01
5.728938396698897577e+02 3.333078655468555418e-01 1.254403858599854038e+00 4.225633172587500042e+00 2.139584982430461224e+01 4.186023423126364329e-01
5.591022416102287025e+02 1.267106073273562838e+00 -1.475401225047193732e+00 3.981452177448954188e-01 2.454835779506167270e+01 5.680889539596855053e-01
4.221836889556645360e+02 1.003122059315108450e+00 -4.111007955705145989e+00 3.753951907129549959e+00 1.699497158180661671e+01 4.994927505730042960e-01
5.860796011175697231e+02 1.089309072694767400e+00 3.916933468915487992e+00 4.811732089161399273e+00 2.229165367658045582e+01 4.663620286945686644e-01
4.656207547991113529e+02 1.166444661927775073e+00 1.215224919367341450e+00 1.984269581343474975e+00 1.653145322529389460e+01 5.980321014201110952e-01
4.918366148191879574e+02 1.074921989105569464e+00 1.690366917084247245e+00 5.544644612741515211e+00 1.648673488266404519e+01 5.862130006043468899e-01
